,date,account_value
737,2018-12-06,119751444.07305552
738,2018-12-07,117260063.6941836
739,2018-12-10,116958010.86391093
740,2018-12-11,116557327.07961299
741,2018-12-12,116705723.16717936
742,2018-12-13,117387626.0127032
743,2018-12-14,115507030.30590083
744,2018-12-17,113252789.59885432
745,2018-12-18,113192734.92903544
746,2018-12-19,111810531.59435679
747,2018-12-20,109482099.57821299
748,2018-12-21,107239795.0116923
749,2018-12-24,104336039.88500239
750,2018-12-26,109703434.33229853
751,2018-12-27,110798479.68515421
752,2018-12-28,110364575.47436549
753,2018-12-31,111421236.73780467
754,2019-01-02,112875766.36061122
755,2019-01-03,110436489.94839884
756,2019-01-04,114159865.04619624
757,2019-01-07,115090347.63215281
758,2019-01-08,115858912.07820536
759,2019-01-09,116386284.7870486
760,2019-01-10,116527532.3103068
761,2019-01-11,116454362.68919398
762,2019-01-14,116097530.242512
763,2019-01-15,116471258.4648173
764,2019-01-16,118032643.88439967
765,2019-01-17,118699213.87572886
766,2019-01-18,120249378.69372965
767,2019-01-22,118512592.55270411
768,2019-01-23,118991205.8218577
769,2019-01-24,118863626.3737681
770,2019-01-25,119782938.31473948
771,2019-01-28,119233056.1088946
772,2019-01-29,119367456.19050623
773,2019-01-30,120843995.99484278
774,2019-01-31,121594565.72661234
775,2019-02-01,123044096.74057414
776,2019-02-04,123499625.10130717
777,2019-02-05,124567667.91303279
778,2019-02-06,124172105.32843424
779,2019-02-07,122995105.02899577
780,2019-02-08,122818629.59497096
781,2019-02-11,122682316.3457606
782,2019-02-12,124516928.54547144
783,2019-02-13,125681608.82099177
784,2019-02-14,125257301.0556872
785,2019-02-15,125069415.11283754
786,2019-02-19,124984203.37099963
787,2019-02-20,125158748.23041858
788,2019-02-21,124472713.34388092
789,2019-02-22,125300499.41029221
790,2019-02-25,125884200.0537358
791,2019-02-26,126011213.2109237
792,2019-02-27,126040574.11670724
793,2019-02-28,125792218.07538809
794,2019-03-01,126465571.39070334
795,2019-03-04,125969604.97076239
796,2019-03-05,125720268.47093405
797,2019-03-06,124655613.34341635
798,2019-03-07,124250599.73294653
799,2019-03-08,124049309.83399023
800,2019-03-11,125126692.74772085
801,2019-03-12,125019568.21559347
802,2019-03-13,125587980.9181806
803,2019-03-14,125878418.29932989
804,2019-03-15,126212480.60080923
805,2019-03-18,127094931.37394919
806,2019-03-19,126938309.4310819
807,2019-03-20,126380080.62491812
808,2019-03-21,127374957.36607565
809,2019-03-22,125140180.03060736
810,2019-03-25,124976179.7135259
811,2019-03-26,125994368.96993841
812,2019-03-27,125391317.51755728
813,2019-03-28,125834702.72600378
